NORAD_CAT_ID_1,OBJECT_NAME_1,DSE_1,NORAD_CAT_ID_2,OBJECT_NAME_2,DSE_2,TCA,TCA_RANGE,TCA_RELATIVE_SPEED,MAX_PROB,DILUTION
51048,"FLOCK 4X-35 [+]",1.349,19822,"AKEBONO (EXOS-D) [-]",1.234,"2023-11-09 11:19:04.085",3.077,15.292,0.00000004374,1.968
